Hips.Xposition,Hips.Yposition,Hips.Zposition,Hips.Zrotation,Hips.Xrotation,Hips.Yrotation,Spine.Zrotation,Spine.Xrotation,Spine.Yrotation,Chest.Zrotation,Chest.Xrotation,Chest.Yrotation,Head.Zrotation,Head.Xrotation,Head.Yrotation,LeftUpperArm.Zrotation,LeftUpperArm.Xrotation,LeftUpperArm.Yrotation,LeftLowerArm.Zrotation,LeftLowerArm.Xrotation,LeftLowerArm.Yrotation,LeftHand.Zrotation,LeftHand.Xrotation,LeftHand.Yrotation,RightUpperArm.Zrotation,RightUpperArm.Xrotation,RightUpperArm.Yrotation,RightLowerArm.Zrotation,RightLowerArm.Xrotation,RightLowerArm.Yrotation,RightHand.Zrotation,RightHand.Xrotation,RightHand.Yrotation,LeftUpperLeg.Zrotation,LeftUpperLeg.Xrotation,LeftUpperLeg.Yrotation,LeftLowerLeg.Zrotation,LeftLowerLeg.Xrotation,LeftLowerLeg.Yrotation,LeftFootAnkle.Zrotation,LeftFootAnkle.Xrotation,LeftFootAnkle.Yrotation,RightUpperLeg.Zrotation,RightUpperLeg.Xrotation,RightUpperLeg.Yrotation,RightLowerLeg.Zrotation,RightLowerLeg.Xrotation,RightLowerLeg.Yrotation,RightFootAnkle.Zrotation,RightFootAnkle.Xrotation,RightFootAnkle.Yrotation
-0.077,-0.256,0.061,-11.095,-3.757,15.270,-4.334,2.041,-13.757,-3.703,3.072,-13.892,-0.787,-4.275,-104.188,140.546,-57.219,-125.167,21.464,3.420,98.628,-61.456,80.078,74.351,75.687,43.489,-133.262,-110.755,-7.873,87.028,63.824,-21.473,152.284,-90.733,-65.371,-12.191,-158.892,-9.926,180.000,-143.131,51.016,180.000,-106.159,-74.530,-24.991,-155.959,-17.237,180.000,-105.749,-36.562,180.000
-0.089,-0.252,0.066,-9.494,-2.104,15.548,-4.166,1.827,-13.155,-3.624,2.775,-13.268,-8.774,-3.857,-107.914,125.415,-37.748,-140.860,23.096,8.071,108.223,-33.866,75.328,55.771,85.718,36.247,-139.738,-102.000,-13.286,87.204,70.618,-39.157,138.226,-97.687,-65.570,-17.278,-156.907,-16.051,180.000,-132.969,52.682,180.000,-110.785,-73.001,-27.443,-152.851,-15.884,180.000,-98.821,-35.971,180.000
-0.101,-0.242,0.061,-8.034,-1.498,15.676,-4.460,1.738,-13.529,-3.913,2.780,-13.639,-8.412,-4.702,-106.335,120.190,-30.584,-146.622,16.032,8.026,115.913,-17.252,69.679,38.679,79.565,37.197,-139.293,-131.459,-11.175,80.284,94.090,-46.571,173.359,-101.215,-67.075,-19.157,-157.587,-10.409,180.000,-133.365,49.635,180.000,-112.073,-73.415,-27.324,-153.645,-18.097,180.000,-95.887,-35.373,180.000
-0.113,-0.238,0.044,-6.554,-2.159,17.173,-5.380,1.760,-13.309,-4.809,3.013,-13.434,-13.395,-2.996,-109.531,133.874,-19.956,-157.880,49.168,31.117,114.065,-149.777,-39.560,-170.578,72.061,29.824,-144.459,-141.748,-15.428,71.354,-93.366,-14.856,16.778,-101.777,-67.090,-18.120,-156.046,-9.849,180.000,-124.238,42.668,180.000,-111.648,-72.099,-25.291,-153.252,-17.339,180.000,-90.987,-28.986,180.000
-0.121,-0.228,0.036,-5.445,-2.197,18.108,-5.468,1.654,-13.379,-4.918,2.931,-13.492,-17.597,-0.672,-111.233,141.259,-14.901,-163.329,47.970,30.970,114.883,-149.987,63.094,176.073,64.376,36.509,-145.107,-137.634,-12.248,76.906,28.274,-60.986,135.326,-103.442,-67.130,-18.614,-155.237,3.509,180.000,-120.344,37.594,180.000,-110.915,-70.246,-23.083,-151.172,-16.060,180.000,-89.031,-28.898,180.000
-0.130,-0.225,0.031,-5.292,-1.812,18.581,-5.530,1.646,-13.163,-4.991,2.920,-13.277,-22.526,-0.058,-114.358,143.211,-23.922,-164.845,50.918,20.140,105.623,-125.725,66.362,157.931,63.012,39.646,-146.434,-131.917,-7.991,82.886,25.258,-45.423,136.474,-105.631,-67.168,-20.349,-153.379,8.187,180.000,-121.651,35.141,180.000,-110.387,-69.794,-22.406,-149.777,-15.653,180.000,-90.860,-30.716,180.000
-0.144,-0.226,0.042,-6.488,1.982,18.242,-4.424,1.632,-13.756,-3.895,2.678,-13.855,-27.946,-0.474,-116.563,136.272,-25.716,-168.150,55.613,3.958,92.705,-118.323,54.715,158.425,68.348,36.784,-151.344,-135.528,1.759,91.791,1.445,-50.318,107.136,-115.256,-66.325,-30.391,-151.812,7.320,180.000,-112.364,32.933,180.000,-119.941,-69.525,-32.962,-149.320,-14.696,180.000,-90.174,-27.635,180.000
-0.150,-0.225,0.041,-6.492,2.051,18.042,-4.405,1.599,-13.135,-3.912,2.599,-13.232,-26.231,0.315,-117.402,140.767,-41.461,-165.072,44.721,-22.290,69.043,-120.690,49.537,156.489,67.876,36.223,-153.079,-161.417,11.754,121.211,-33.403,-25.169,67.742,-115.723,-66.597,-30.896,-152.950,6.053,180.000,-113.823,31.619,180.000,-124.876,-71.389,-37.817,-151.352,-13.666,180.000,-97.589,-25.633,180.000
-0.161,-0.223,0.045,-6.126,1.007,18.302,-4.693,1.490,-12.271,-4.256,2.495,-12.363,-22.976,1.343,-117.476,141.276,-43.996,-162.958,-25.495,28.947,44.575,-25.369,40.274,38.583,79.643,21.820,-158.540,-160.680,23.777,138.991,-14.395,11.980,43.740,-114.333,-67.510,-29.260,-155.884,5.321,180.000,-108.236,32.529,180.000,-129.712,-73.629,-41.453,-150.839,-6.564,180.000,-96.004,-8.301,180.000
-0.165,-0.218,0.042,-6.555,2.111,18.424,-4.110,1.553,-12.773,-3.653,2.459,-12.863,-21.087,-0.605,-115.284,166.073,-75.983,-140.514,-7.411,17.233,23.704,-19.605,20.625,10.862,97.921,-15.386,-161.001,-170.383,37.944,164.594,5.185,-28.918,4.729,-118.396,-67.338,-33.447,-160.290,8.416,180.000,-109.066,31.709,180.000,-134.647,-72.848,-45.021,-152.100,-8.625,180.000,-97.895,-8.797,180.000
-0.171,-0.197,0.062,-8.952,8.556,18.214,-1.789,1.786,-14.336,-1.285,2.188,-14.396,-24.697,-7.116,-113.951,-140.436,-82.383,-81.777,-4.050,20.968,11.191,-19.725,6.754,-3.921,114.426,-43.342,-150.525,-167.267,40.619,160.858,28.187,-55.839,8.109,-144.394,-61.241,-60.001,-154.692,17.832,180.000,-103.539,26.764,180.000,-145.961,-65.380,-51.235,-155.971,-21.094,180.000,-103.277,-33.137,180.000
-0.173,-0.181,0.072,-9.948,11.176,17.689,-1.475,2.256,-15.198,-0.823,2.581,-15.266,-26.397,-11.569,-114.665,-61.355,-8.138,-8.547,5.952,-46.566,8.170,-17.276,-11.535,-15.818,119.729,-44.949,-147.534,-164.630,39.790,156.755,57.190,-57.461,21.098,-157.785,-59.625,-73.904,-150.891,18.582,180.000,-98.905,24.270,180.000,-162.659,-66.818,-63.415,-157.703,-29.314,180.000,-104.556,-29.335,180.000
-0.172,-0.172,0.073,-10.558,11.930,17.723,-1.077,2.443,-14.453,-0.426,2.649,-14.512,-27.648,-11.257,-116.763,-64.274,-22.426,-11.720,7.503,-42.112,11.112,-21.901,1.656,-8.887,128.811,-52.920,-138.481,-171.629,25.451,161.098,95.640,-67.813,68.538,-164.770,-49.455,-79.338,-140.244,18.757,180.000,-98.283,21.774,180.000,174.706,-67.142,-80.438,-161.292,-39.345,180.000,-106.674,-21.095,180.000
-0.173,-0.165,0.078,-11.124,13.594,17.712,-0.450,2.580,-14.775,0.227,2.616,-14.810,-27.104,-14.352,-116.695,-59.256,-2.141,-13.794,25.248,-65.679,27.362,-25.348,1.200,-10.788,131.969,-52.804,-134.322,-132.121,68.253,130.026,29.513,-43.914,-13.896,-170.174,-47.294,-84.783,-138.419,18.846,180.000,-98.486,20.072,180.000,-162.983,-61.706,-58.045,-159.438,-31.510,180.000,-102.389,-25.443,180.000
-0.173,-0.160,0.083,-10.395,12.993,16.250,-0.754,2.396,-14.036,-0.146,2.517,-14.080,-26.942,-13.879,-115.895,-54.723,19.838,-13.744,95.452,-79.051,95.354,-26.046,-1.397,-7.246,126.779,-49.591,-139.376,-115.354,70.093,114.015,27.213,-36.064,-18.188,-179.340,-42.022,-92.723,-135.849,17.745,180.000,-99.680,19.018,180.000,-151.051,-55.345,-46.405,-158.927,-31.240,180.000,-100.696,-36.210,180.000
-0.172,-0.156,0.077,-10.373,12.877,15.499,-0.975,2.451,-14.101,-0.342,2.629,-14.156,-27.663,-13.774,-115.695,-53.758,20.025,-13.557,114.596,-77.593,114.088,-22.292,2.104,-3.900,124.330,-46.942,-141.996,-103.322,71.849,102.681,29.856,-29.892,-17.033,-175.484,-45.511,-90.928,-131.932,27.655,180.000,-102.520,18.042,180.000,-153.869,-58.957,-49.700,-158.584,-33.713,180.000,-101.320,-39.707,180.000
-0.171,-0.149,0.079,-10.736,14.546,15.023,-0.838,2.574,-13.946,-0.187,2.713,-13.998,-30.505,-15.860,-117.483,-52.639,22.271,-13.988,138.711,-72.150,137.306,-20.378,0.860,-5.382,126.939,-46.440,-139.943,-87.721,73.195,87.818,29.644,-32.891,-21.765,-176.117,-47.528,-92.204,-134.304,24.977,180.000,-100.692,19.387,180.000,-158.841,-60.022,-55.501,-156.246,-36.879,180.000,-98.198,-38.452,180.000
-0.172,-0.146,0.081,-10.678,14.765,14.471,-1.067,2.751,-14.149,-0.353,2.948,-14.217,-33.185,-16.205,-118.733,-50.956,25.346,-14.337,131.814,-71.629,130.330,-20.554,-2.611,-11.625,126.083,-44.334,-141.085,-81.309,72.637,81.700,31.453,-28.366,-27.879,-178.155,-45.548,-94.025,-134.539,22.458,180.000,-100.603,19.117,180.000,-159.529,-57.442,-56.329,-155.245,-37.540,180.000,-99.286,-38.443,180.000
-0.173,-0.144,0.078,-10.577,13.793,14.226,-1.410,2.731,-13.734,-0.710,3.014,-13.816,-32.050,-15.592,-118.512,-48.747,31.569,-15.703,136.982,-68.403,134.899,-19.112,-6.012,-14.675,131.894,-49.636,-136.545,-58.981,68.309,60.806,33.047,-28.565,-35.162,-178.883,-45.420,-95.447,-133.747,17.430,180.000,-98.850,20.031,180.000,-160.988,-55.862,-57.783,-153.123,-36.456,180.000,-99.911,-37.093,180.000
-0.171,-0.144,0.077,-11.020,13.784,14.088,-1.567,2.817,-13.931,-0.829,3.143,-14.024,-32.328,-15.288,-119.413,-47.780,32.894,-16.356,134.265,-67.395,131.981,-22.436,-7.144,-18.500,133.419,-49.343,-136.053,-58.549,68.119,60.422,30.922,-27.234,-39.255,-179.284,-42.764,-96.869,-132.300,8.694,180.000,-98.215,22.382,180.000,-159.857,-53.540,-57.497,-152.125,-34.522,180.000,-99.478,-35.687,180.000
-0.163,-0.146,0.083,-11.734,14.679,13.688,-1.328,2.592,-14.356,-0.634,2.862,-14.431,-37.504,-12.578,-122.293,-49.813,29.181,-15.151,133.133,-67.388,130.855,-24.588,-5.325,-14.812,128.069,-45.483,-138.936,-42.520,65.437,45.235,26.915,-17.459,-40.543,-176.491,-40.845,-95.879,-134.209,-1.196,180.000,-96.894,25.665,180.000,-165.885,-53.798,-64.592,-152.811,-35.479,180.000,-100.845,-32.847,180.000
-0.152,-0.158,0.085,-12.722,13.781,13.482,-1.042,2.320,-14.949,-0.402,2.523,-15.004,-40.331,-7.536,-124.557,-53.284,25.163,-13.329,127.090,-68.484,125.120,-27.785,-4.269,-15.160,110.563,-33.966,-150.829,-84.750,73.406,84.968,23.852,-16.679,-39.030,-174.358,-42.741,-95.738,-136.182,0.339,180.000,-100.616,24.741,180.000,-175.140,-56.572,-75.394,-153.094,-37.278,180.000,-104.641,-31.220,180.000
-0.143,-0.171,0.081,-13.728,13.227,13.843,-0.573,2.032,-15.572,-0.004,2.116,-15.602,-46.238,-4.371,-128.397,-56.394,25.863,-10.454,132.361,-68.601,130.331,-27.667,-2.418,-12.701,106.141,-31.268,-153.477,-114.794,70.144,113.483,26.975,-21.834,-32.451,-168.677,-48.608,-92.867,-138.671,4.598,180.000,-93.641,24.429,180.000,-177.244,-59.764,-79.220,-152.768,-35.473,180.000,-102.949,-26.510,180.000
-0.131,-0.178,0.079,-14.430,12.926,13.910,-0.352,1.573,-16.030,0.097,1.611,-16.046,-37.883,-7.203,-124.933,-60.100,30.700,-7.525,145.186,-63.630,142.184,-26.022,0.216,-9.224,107.558,-35.365,-154.049,-132.885,61.647,129.261,36.536,-35.889,-19.098,-162.743,-52.348,-89.249,-140.599,7.244,180.000,-91.483,25.620,180.000,179.885,-63.974,-84.268,-151.316,-34.266,180.000,-98.030,-24.044,180.000
-0.127,-0.181,0.071,-14.593,11.570,13.891,-0.625,1.115,-16.300,-0.287,1.247,-16.315,-16.464,-16.600,-111.046,-62.738,33.647,-4.742,145.558,-67.018,143.317,-25.634,-0.435,-13.564,106.127,-35.324,-156.837,-120.463,65.265,118.112,32.663,-26.777,-24.790,-159.699,-55.391,-87.357,-142.402,12.603,180.000,-92.585,25.229,180.000,-174.425,-67.128,-80.126,-153.632,-30.518,180.000,-96.849,-26.642,180.000
-0.128,-0.180,0.061,-14.267,8.906,13.733,-1.337,0.547,-16.399,-1.128,0.904,-16.409,12.323,-18.728,-90.823,-65.022,33.416,-1.967,138.396,-73.647,137.219,-26.616,-1.399,-13.035,105.880,-36.799,-159.349,-91.560,68.817,91.454,27.070,-13.864,-26.610,-157.592,-58.763,-86.307,-143.188,18.165,180.000,-89.906,24.413,180.000,-166.316,-71.213,-73.097,-155.768,-27.930,180.000,-96.777,-30.741,180.000
-0.132,-0.179,0.053,-14.440,9.145,13.960,-0.822,0.291,-15.901,-0.711,0.505,-15.904,14.421,-14.279,-87.182,-65.448,32.479,-3.702,143.712,-73.076,142.494,-27.303,7.673,-5.436,103.194,-34.734,-161.142,-94.503,67.090,94.149,26.764,-5.216,-20.557,-153.366,-57.756,-82.583,-143.571,37.866,180.000,-88.429,15.508,180.000,-170.212,-70.742,-78.328,-156.347,-34.651,180.000,-98.162,-36.460,180.000
-0.132,-0.176,0.049,-14.568,9.366,14.090,-0.656,0.151,-15.761,-0.590,0.324,-15.762,12.256,-14.280,-90.086,-66.062,19.102,-3.831,91.171,-80.170,91.153,-29.676,12.177,-1.600,103.242,-35.078,-161.334,-79.238,66.083,80.143,25.137,4.276,-18.107,-152.666,-54.803,-81.955,-142.718,40.435,180.000,-89.631,14.580,180.000,-165.937,-69.679,-74.868,-156.023,-36.395,180.000,-99.048,-39.602,180.000
-0.133,-0.173,0.046,-14.724,9.660,14.159,-0.689,0.089,-15.660,-0.640,0.272,-15.660,8.358,-16.003,-94.338,-66.819,6.134,-3.382,49.382,-74.124,50.480,-28.896,15.249,-0.373,106.468,-41.280,-158.610,-75.339,67.745,76.389,26.377,-2.272,-14.820,-149.663,-53.696,-79.821,-141.897,46.069,180.000,-90.239,13.421,180.000,-160.874,-68.581,-70.181,-154.825,-35.606,180.000,-97.977,-40.399,180.000
-0.133,-0.173,0.045,-14.856,10.138,14.204,-0.433,0.170,-15.746,-0.370,0.281,-15.747,12.464,-12.298,-90.444,-66.952,-2.916,-2.472,31.544,-69.770,33.193,-34.408,15.610,6.750,107.517,-42.849,-157.525,-77.639,68.114,78.506,20.208,-5.322,-9.152,-145.371,-52.506,-76.974,-143.010,48.586,180.000,-92.705,13.049,180.000,-162.442,-69.077,-71.759,-155.616,-34.994,180.000,-97.739,-39.279,180.000
-0.135,-0.171,0.043,-14.747,9.889,14.209,-0.267,0.278,-15.591,-0.182,0.339,-15.593,8.330,-12.459,-93.380,-67.095,-12.042,-2.331,16.722,-60.841,18.985,-36.053,14.325,8.499,108.908,-45.089,-155.976,-61.660,66.490,63.684,16.244,-0.903,-9.231,-147.363,-53.074,-79.255,-142.060,49.061,180.000,-92.850,10.978,180.000,-159.272,-69.040,-68.318,-155.563,-33.330,180.000,-97.993,-41.406,180.000
-0.137,-0.172,0.043,-14.858,10.232,14.234,-0.126,0.339,-15.859,-0.029,0.361,-15.860,20.608,-14.075,-84.071,-67.527,-18.089,-2.115,13.555,-55.554,16.297,-34.765,13.145,6.636,109.074,-44.904,-154.890,-71.580,67.709,72.873,17.760,-7.034,-8.980,-149.981,-53.665,-81.593,-142.872,47.855,180.000,-90.136,11.718,180.000,-157.307,-68.281,-66.077,-155.780,-33.371,180.000,-98.024,-42.592,180.000
-0.140,-0.173,0.042,-14.867,10.187,14.340,-0.270,0.570,-16.192,-0.100,0.623,-16.196,23.582,-14.878,-83.243,-66.062,-25.077,-1.908,10.330,-48.813,13.615,-32.676,11.458,3.899,109.059,-45.145,-153.303,-87.482,68.573,87.655,21.508,-14.725,-9.819,-152.291,-56.524,-83.735,-145.419,44.471,180.000,-89.256,12.970,180.000,-168.262,-69.876,-76.182,-156.180,-35.762,180.000,-99.686,-39.451,180.000
-0.143,-0.173,0.040,-14.840,9.785,14.420,-0.453,0.969,-15.985,-0.168,1.058,-15.995,16.787,-12.647,-89.243,-65.879,-5.298,-2.315,22.322,-69.160,23.716,-32.511,9.230,1.717,107.393,-44.483,-153.570,-102.819,66.654,101.800,24.763,-21.324,-13.085,-154.493,-57.727,-85.736,-146.466,41.419,180.000,-91.768,13.760,180.000,-176.360,-70.844,-83.260,-156.084,-37.620,180.000,-100.852,-36.969,180.000
-0.147,-0.168,0.041,-14.780,9.668,14.536,-0.021,1.216,-15.596,0.307,1.177,-15.600,16.546,-11.471,-87.942,-66.103,1.041,-2.930,29.996,-75.032,30.860,-31.389,8.181,0.900,108.717,-46.805,-151.812,-100.541,64.038,99.497,28.351,-23.942,-14.539,-157.768,-57.168,-88.884,-145.521,39.304,180.000,-91.391,13.632,180.000,-174.230,-70.125,-80.379,-155.368,-35.782,180.000,-100.362,-34.120,180.000
-0.152,-0.161,0.051,-14.672,9.937,13.989,0.569,1.321,-15.427,0.899,1.120,-15.417,-1.055,-11.636,-100.316,-68.325,-36.790,-4.099,5.276,-38.638,8.413,-33.998,10.141,4.102,111.375,-47.714,-151.220,-99.214,59.351,97.944,25.662,-23.149,-10.679,-154.859,-55.306,-86.453,-142.665,40.240,180.000,-94.494,13.133,180.000,-156.663,-67.008,-61.579,-154.680,-31.233,180.000,-101.219,-38.680,180.000
-0.155,-0.154,0.052,-14.583,10.421,13.978,0.675,1.682,-14.761,1.080,1.451,-14.745,-4.043,-12.246,-101.758,-69.197,-33.256,-6.330,4.542,-39.147,7.172,-32.022,7.921,0.745,114.025,-46.722,-149.964,-130.322,51.489,123.588,32.146,-38.655,-0.766,-155.809,-53.397,-87.620,-141.305,39.025,180.000,-96.266,13.886,180.000,-137.536,-56.665,-40.208,-153.141,-17.176,180.000,-99.890,-37.605,180.000
-0.155,-0.143,0.057,-14.535,12.396,13.932,0.814,1.792,-13.958,1.219,1.538,-13.936,-10.998,-12.098,-106.638,-68.456,-14.411,-7.956,6.631,-60.198,7.631,-30.257,9.903,5.681,118.114,-46.238,-146.110,-144.665,49.107,136.837,32.247,-46.574,7.956,-152.739,-57.485,-87.747,-143.723,15.321,180.000,-101.020,24.158,180.000,-137.760,-53.354,-37.058,-147.434,-12.266,180.000,-97.657,-36.011,180.000
-0.153,-0.140,0.060,-14.518,13.118,14.591,0.724,2.018,-13.479,1.171,1.787,-13.459,-15.525,-11.159,-109.753,-69.795,-30.940,-9.215,2.635,-41.944,3.939,-30.477,9.753,5.354,122.230,-48.111,-143.579,-148.239,51.361,141.600,26.190,-48.505,5.008,-156.838,-58.263,-91.793,-145.667,2.912,180.000,-99.626,28.869,180.000,-142.885,-55.639,-40.435,-147.160,-5.804,180.000,-97.221,-21.057,180.000
-0.155,-0.125,0.067,-14.848,16.190,17.055,1.164,2.160,-12.099,1.586,1.855,-12.059,-17.776,-14.281,-112.538,118.140,-19.368,-171.106,-40.515,87.582,40.540,-28.484,10.176,6.706,124.652,-42.924,-140.366,-169.673,32.626,161.326,31.543,-66.039,21.186,-156.432,-56.020,-90.113,-146.921,-3.189,180.000,-101.075,24.310,180.000,-146.180,-54.791,-43.288,-147.295,-7.998,180.000,-96.370,-16.442,180.000
-0.161,-0.124,0.053,-14.232,14.838,19.095,1.258,2.726,-13.324,1.843,2.342,-13.272,-23.732,-12.670,-116.659,130.569,-57.784,-164.189,-1.961,47.668,2.651,-26.708,12.366,9.215,152.892,-55.651,-120.039,-157.309,59.564,154.129,21.453,-60.753,11.835,-168.252,-56.507,-96.178,-146.631,22.333,180.000,-101.650,17.139,180.000,-148.054,-58.431,-44.345,-147.939,-14.873,180.000,-93.521,-11.192,180.000
-0.166,-0.140,0.038,-13.786,12.585,22.158,0.958,3.434,-14.047,1.752,3.075,-14.009,-23.622,-11.814,-117.620,-73.316,-53.986,-15.624,0.837,-19.473,2.510,-25.006,15.663,11.921,179.151,-60.845,-98.285,-160.523,59.350,157.652,38.676,-71.943,31.650,-162.544,-59.785,-87.552,-149.322,36.785,180.000,-101.500,12.041,180.000,-175.962,-68.980,-72.714,-153.608,-32.411,180.000,-100.070,-8.282,180.000
-0.169,-0.151,0.023,-13.450,11.597,24.104,0.747,4.080,-14.751,1.750,3.730,-14.729,-28.918,-9.582,-122.463,-78.634,-64.520,-22.221,0.448,-7.628,3.373,-25.160,15.697,11.551,167.247,-60.888,-107.234,-165.633,49.616,161.414,51.005,-73.010,41.805,-153.611,-58.287,-77.435,-148.554,36.998,180.000,-100.690,13.201,180.000,147.297,-68.601,-109.967,-151.968,-45.885,180.000,-102.007,-1.791,180.000
-0.164,-0.167,0.004,-12.264,9.127,26.764,-0.112,4.916,-15.085,1.177,4.781,-15.148,-27.818,-9.802,-120.927,-66.609,-58.869,-12.860,1.271,-13.773,5.325,-24.410,19.228,14.235,163.435,-62.383,-108.645,-151.142,63.453,148.366,37.539,-54.316,25.257,-143.725,-61.615,-66.716,-154.439,37.700,180.000,-107.387,12.880,180.000,125.849,-67.143,-131.661,-148.721,-45.191,180.000,-100.408,19.324,180.000
-0.155,-0.185,0.003,-12.240,8.792,29.031,-0.330,5.232,-14.513,1.005,5.167,-14.603,-30.316,-10.738,-122.030,-75.495,-74.312,-22.174,-0.770,8.377,5.274,-23.998,17.749,10.922,171.771,-63.060,-99.102,-165.674,39.509,158.128,82.027,-63.779,70.631,-125.360,-62.329,-49.408,-161.887,36.405,180.000,-116.280,15.274,180.000,118.636,-65.041,-138.545,-144.656,-37.488,180.000,-100.278,35.772,180.000
-0.162,-0.192,0.005,-9.838,3.522,32.218,-2.857,4.776,-12.083,-1.719,5.463,-12.362,-22.072,-4.038,-121.591,-110.607,-82.069,-60.200,-1.777,30.600,3.488,-19.036,15.214,8.360,128.199,-55.113,-136.500,171.323,-18.568,154.394,112.868,-41.442,117.954,-120.374,-67.753,-43.390,-160.775,33.498,180.000,-122.266,13.037,180.000,127.813,-70.841,-129.282,-135.702,-26.869,180.000,-96.828,38.934,180.000
-0.163,-0.198,0.017,-9.814,3.649,32.127,-2.242,5.375,-13.600,-0.840,5.915,-13.875,-26.409,-4.752,-121.338,-53.432,-3.435,-7.884,9.778,-69.729,10.409,-19.591,17.989,12.384,89.335,-14.131,-154.009,162.036,-14.196,127.103,67.381,-19.552,79.082,-118.235,-63.722,-40.884,-159.078,34.582,180.000,-123.472,14.540,180.000,137.883,-74.053,-119.875,-135.678,-29.031,180.000,-102.033,35.390,180.000
-0.175,-0.199,0.042,-8.083,1.030,30.640,-3.013,5.741,-16.096,-1.188,6.564,-16.486,-26.306,-5.586,-116.259,-47.774,60.657,-7.300,175.015,-45.930,173.078,-21.401,18.839,13.696,81.370,9.076,-148.214,-169.200,2.486,102.811,38.965,31.057,66.126,-140.173,-56.107,-60.261,-145.170,31.773,180.000,-133.023,12.515,180.000,137.549,-74.322,-117.496,-138.618,-26.147,180.000,-110.212,40.730,180.000
-0.149,-0.199,0.044,-8.050,1.246,29.917,-2.553,4.543,-15.557,-1.180,5.180,-15.810,-31.585,-0.408,-117.274,-50.783,83.633,-9.447,175.726,-24.549,169.803,-23.382,18.516,15.516,71.709,22.480,-145.544,-106.593,5.390,91.603,128.765,72.143,-39.600,-145.751,-53.573,-67.257,-142.584,23.228,180.000,-135.091,15.515,180.000,168.859,-70.388,-82.815,-137.394,-17.176,180.000,-110.858,37.361,180.000
-0.138,-0.207,0.059,-9.764,3.876,29.309,-2.008,2.874,-15.116,-1.170,3.337,-15.234,-31.217,0.056,-117.324,-38.443,88.751,-24.137,178.186,-11.287,170.810,-25.854,25.492,22.290,74.578,15.705,-147.775,-113.882,11.607,95.091,90.161,65.334,-0.932,-147.075,-53.129,-72.144,-143.935,23.359,180.000,-131.375,15.892,180.000,-172.376,-63.701,-63.800,-134.772,-8.736,180.000,-108.339,33.285,180.000
-0.124,-0.241,0.055,-10.280,2.604,29.634,-2.281,1.922,-14.988,-1.697,2.469,-15.066,-32.736,7.408,-117.148,128.409,70.585,166.934,-178.757,7.062,169.989,-26.198,22.282,20.533,84.371,2.500,-154.855,-156.731,12.173,116.121,48.752,18.988,46.903,-134.257,-63.802,-63.865,-156.847,28.365,180.000,-127.506,14.649,180.000,-164.164,-61.379,-54.447,-135.705,5.668,180.000,-102.581,37.338,180.000
-0.119,-0.257,0.025,-11.709,3.643,31.296,-1.432,1.188,-15.108,-1.071,1.526,-15.138,-33.866,9.694,-117.838,118.078,52.212,179.468,178.290,-16.506,174.001,-34.750,-10.122,-3.715,84.943,-7.335,-158.338,170.355,-8.142,129.807,43.748,-29.907,59.036,-122.156,-60.808,-54.486,-160.277,37.388,180.000,-114.637,12.297,180.000,-160.483,-56.152,-49.582,-134.825,9.934,180.000,-99.030,33.657,180.000
-0.131,-0.247,0.003,-12.192,2.646,30.880,-1.111,0.296,-15.744,-0.988,0.587,-15.748,-37.175,12.589,-115.139,112.478,31.101,-178.771,176.743,-16.829,168.879,-31.935,-28.444,-21.665,92.929,-36.852,-167.389,-162.930,14.301,128.813,52.626,-29.881,23.961,-122.652,-60.658,-54.899,-160.409,39.777,180.000,-105.412,15.183,180.000,-150.478,-54.017,-40.317,-134.781,15.947,180.000,-95.942,30.125,180.000
-0.133,-0.238,0.010,-14.476,3.891,30.617,-0.550,-0.066,-15.864,-0.547,0.087,-15.863,-32.648,8.281,-114.411,111.815,14.175,-179.313,-175.312,17.276,164.565,-18.351,-12.881,-8.938,100.173,-51.390,-158.316,-138.481,36.102,123.646,53.487,-23.040,2.389,-116.391,-56.459,-50.584,-158.649,49.708,180.000,-97.737,13.878,180.000,-144.420,-50.569,-37.074,-137.618,13.179,180.000,-99.907,28.914,180.000
-0.137,-0.226,-0.002,-16.212,5.017,30.163,0.622,-0.780,-15.647,0.388,-0.920,-15.656,-34.001,9.985,-115.777,114.375,-19.902,-173.445,-158.071,52.116,152.975,-14.079,-15.076,-5.099,102.836,-59.055,-154.642,-119.788,41.752,110.866,47.472,-25.646,-8.777,-108.870,-51.378,-46.229,-158.996,53.504,180.000,-99.992,14.966,180.000,-135.958,-42.653,-30.285,-139.244,17.907,180.000,-100.778,7.854,180.000
-0.151,-0.218,-0.015,-17.562,7.731,27.573,1.429,-1.178,-17.899,0.995,-1.564,-17.929,-35.672,5.901,-111.099,115.608,-34.767,-174.143,-92.469,77.375,92.410,-24.015,3.479,0.786,106.131,-54.820,-150.295,-116.681,40.325,108.014,43.495,-22.310,-3.137,-107.980,-48.945,-47.568,-157.414,52.047,180.000,-99.346,17.098,180.000,-124.028,-44.412,-23.979,-146.593,17.509,180.000,-97.887,-4.020,180.000
