Hips.Xposition,Hips.Yposition,Hips.Zposition,Hips.Zrotation,Hips.Xrotation,Hips.Yrotation,Spine.Zrotation,Spine.Xrotation,Spine.Yrotation,Chest.Zrotation,Chest.Xrotation,Chest.Yrotation,Head.Zrotation,Head.Xrotation,Head.Yrotation,LeftUpperArm.Zrotation,LeftUpperArm.Xrotation,LeftUpperArm.Yrotation,LeftLowerArm.Zrotation,LeftLowerArm.Xrotation,LeftLowerArm.Yrotation,LeftHand.Zrotation,LeftHand.Xrotation,LeftHand.Yrotation,RightUpperArm.Zrotation,RightUpperArm.Xrotation,RightUpperArm.Yrotation,RightLowerArm.Zrotation,RightLowerArm.Xrotation,RightLowerArm.Yrotation,RightHand.Zrotation,RightHand.Xrotation,RightHand.Yrotation,LeftUpperLeg.Zrotation,LeftUpperLeg.Xrotation,LeftUpperLeg.Yrotation,LeftLowerLeg.Zrotation,LeftLowerLeg.Xrotation,LeftLowerLeg.Yrotation,LeftFootAnkle.Zrotation,LeftFootAnkle.Xrotation,LeftFootAnkle.Yrotation,RightUpperLeg.Zrotation,RightUpperLeg.Xrotation,RightUpperLeg.Yrotation,RightLowerLeg.Zrotation,RightLowerLeg.Xrotation,RightLowerLeg.Yrotation,RightFootAnkle.Zrotation,RightFootAnkle.Xrotation,RightFootAnkle.Yrotation
-0.149578378,-0.174717066,0.090555268,-2.502830228,15.0126136,13.05589494,-2.729523234,0.642917419,-13.36849213,-2.505464456,1.261242444,-13.38696372,-38.62045838,-6.530606658,-121.4317921,-166.7407029,21.04611293,163.1264407,-175.6426969,43.78746326,180,-26.25595663,-49.18300356,-32.98278733,25.89627316,4.770750403,-148.8661665,-158.139296,69.27888838,-180,30.93782257,3.772142822,174.8399759,-156.0893483,-70.04763641,-64.00440464,-156.0509281,-21.15523162,180,-112.817192,31.9619847,180,119.4372478,-60.31752173,-156.524838,-161.2601183,-45.99231827,180,-93.26259441,-11.73188993,180
-0.149627965,-0.175623507,0.089189909,-2.415169286,14.71643424,12.91918216,-2.783371626,0.628532393,-13.49314053,-2.558473148,1.265192346,-13.51079888,-38.65043238,-6.461807476,-121.1282454,-168.115282,16.41076694,163.6367577,-175.5309548,48.3440557,180,-26.0596091,-49.07389358,-32.7300421,25.47307143,6.10429178,-149.0185625,-158.1568265,65.37016033,180,30.70420221,1.349073983,176.7235842,-156.8612048,-70.34248341,-64.69899716,-156.5553191,-21.05183374,180,-113.0928327,32.02778023,180,118.5229644,-59.86366695,-157.4519224,-161.4561158,-46.56901185,180,-93.3254498,-11.95000368,180
-0.149669594,-0.176004024,0.088458962,-2.330972419,14.61816093,12.65345606,-2.803399021,0.603831625,-13.54238753,-2.582737138,1.247811664,-13.55868112,-38.74813565,-6.484998421,-120.9355341,-168.4963332,15.09687634,163.5790735,-174.9502189,49.43680375,180,-24.3013836,-48.36943652,-30.45711767,25.17214445,6.730292193,-148.9629107,-158.3135894,63.00021228,180,29.84917937,-1.340830992,179.3820454,-158.0203623,-70.50126443,-65.78667445,-156.7557407,-20.98799634,180,-113.020658,31.92411383,180,118.0035142,-59.56073141,-157.9776291,-161.499091,-46.85023525,180,-93.30700161,-12.18018466,180
-0.149835024,-0.176164054,0.088113679,-2.289258084,14.58348107,12.50208042,-2.805452878,0.583570063,-13.53598904,-2.58969803,1.228079328,-13.55119182,-38.76292889,-6.526234752,-120.8555338,-168.6593194,14.74687078,163.6164592,-174.0578233,49.98761989,180,-22.45906308,-46.99778219,-27.93975865,25.16867818,6.738596172,-148.9593848,-158.534247,63.13759387,180,29.07454346,-2.558807132,-178.5383258,-158.6072302,-70.49079488,-66.34102341,-156.8351564,-20.58996699,180,-112.9103402,31.91083102,180,117.4935998,-59.16438483,-158.5095413,-161.5985887,-47.30292412,180,-93.31115739,-12.36084198,180
-0.149932699,-0.176348532,0.087792352,-2.258860847,14.51475666,12.42229925,-2.794408073,0.564420028,-13.5394239,-2.583452018,1.206795247,-13.55359786,-38.87647573,-6.472384121,-120.8424866,-168.6515625,15.31198735,163.6685731,-173.4594617,49.61499793,180,-20.90924342,-45.68094822,-25.65152793,25.15098608,6.753978123,-148.9267849,-158.7575456,61.43196584,180,28.71796282,-5.274946946,-175.6991322,-158.7667728,-70.55424223,-66.49287212,-156.885752,-19.80228155,180,-112.8861076,31.82780332,180,117.0733211,-58.94001705,-158.9584705,-161.7104009,-47.60691663,180,-93.30335875,-12.59227702,180
-0.150140057,-0.176562562,0.087540387,-2.223764585,14.39621852,12.3678271,-2.79559833,0.548831641,-13.52460949,-2.588626145,1.191084674,-13.53795672,-38.9272544,-6.237404927,-120.9225938,-169.2523428,13.77395374,164.04719,-173.005109,51.20826858,180,-20.29042768,-45.05008831,-24.68626379,25.05726573,6.903548989,-148.8951133,-159.0136772,59.29754944,180,28.67669253,-7.578705914,-173.419964,-158.920112,-70.52404795,-66.62999057,-156.8428431,-19.26639304,180,-112.8863835,31.75968109,180,116.814457,-58.88138367,-159.2361912,-161.7750581,-47.75007076,180,-93.41939519,-12.94887353,180
-0.150558227,-0.176770656,0.087287431,-2.187748863,14.28960564,12.29852176,-2.804804934,0.536900524,-13.50842137,-2.600742336,1.180794095,-13.52113012,-39.03554629,-5.880214244,-121.0643132,-169.7302512,12.29953644,164.3405325,-172.7139472,52.58491015,180,-20.03361448,-44.91874754,-24.3725724,24.96137303,7.13193487,-148.9012536,-159.2991903,57.79874063,-180,28.58065295,-8.852823517,-172.0500191,-159.3483132,-70.06582318,-67.0040979,-156.5610728,-18.78985745,180,-112.9190098,31.74393113,180,116.7195057,-58.80064751,-159.3350302,-161.8194624,-47.9594691,180,-93.61854554,-13.51424936,180
-0.150767005,-0.176901532,0.087290145,-2.139862085,14.20322394,12.16341182,-2.819419045,0.525831544,-13.49082322,-2.61793303,1.172551678,-13.50292984,-39.07748344,-5.754985787,-121.0254741,-170.0067929,11.47983307,164.4502903,-172.4927411,53.13406082,180,-19.98327116,-44.98299847,-24.5384588,24.80213719,7.513685646,-148.9327925,-159.4164513,57.58383877,-180,28.49302655,-8.820873149,-171.8582883,-159.5874782,-70.06284649,-67.23111255,-156.4283627,-18.68160002,180,-112.8063963,31.66702568,180,116.5508642,-58.78777765,-159.5297949,-161.8381531,-48.04874511,180,-93.62648994,-13.86920568,180
-0.150972054,-0.176899644,0.087403021,-2.091201082,14.16901378,11.98279877,-2.834443362,0.515768766,-13.43694811,-2.636014702,1.163721192,-13.44853166,-39.1089631,-5.728384968,-120.945088,-170.059066,11.49088023,164.4519613,-172.3319939,52.85402559,180,-20.09599767,-45.17612333,-25.02053491,24.76224417,7.703243236,-149.0274121,-159.4973056,57.93141165,180,28.3545956,-8.303693825,-172.1634903,-159.9957494,-70.09983049,-67.63474398,-156.360771,-18.65572579,180,-112.710162,31.60696443,180,116.249577,-58.56598279,-159.8343378,-161.9006838,-48.29134742,180,-93.64775924,-14.09629286,180
-0.150914987,-0.176593012,0.088350232,-2.040649573,14.21095275,11.74013191,-2.840285716,0.507945602,-13.37456926,-2.644797007,1.154528051,-13.38577165,-39.06389016,-5.909971978,-120.8229357,-170.439304,10.15044154,164.588073,-172.2221843,54.10734835,180,-19.98397282,-44.96513789,-25.12636209,24.79818365,7.533281831,-148.9100197,-159.5574208,58.67763591,180,28.31532584,-8.17214493,-172.4729279,-160.4121787,-70.1713032,-68.06732174,-156.3969539,-18.61528486,180,-112.5902826,31.53374437,180,115.1726911,-57.54802423,-160.9161936,-162.2388373,-49.37359928,180,-93.7323996,-14.22272938,180
-0.150361175,-0.175921753,0.089711963,-2.038671733,14.46188995,11.52374718,-2.780194999,0.505330064,-13.3785153,-2.586893868,1.138135028,-13.3896771,-39.17638337,-6.384440555,-120.5092427,-170.8275495,9.022237648,164.4448832,-172.1625568,55.41220207,180,-20.19841345,-44.8186068,-25.53806303,24.73699355,7.346795908,-148.8374138,-159.5782883,58.70041392,180,28.17828662,-8.332837159,-172.7832725,-160.9890603,-70.14436899,-68.69062369,-156.5107946,-18.62335561,180,-112.3619111,31.46068036,180,113.8241497,-56.00181112,-162.2823152,-162.7429737,-50.98758306,180,-93.70359533,-14.20844326,180
-0.149696829,-0.175373718,0.09068687,-2.037003581,14.65677761,11.35657682,-2.749692181,0.509943523,-13.34621619,-2.556784057,1.134126324,-13.35769431,-39.21984685,-6.753901995,-120.3038248,-170.9154554,8.922910065,164.2478397,-172.2111428,55.70979202,180,-20.49030043,-44.79744081,-25.87641685,24.71369562,7.179194006,-148.8500641,-159.5955905,59.86377687,-180,28.00683755,-7.252800057,-173.6098367,-161.2868592,-70.19838038,-69.04676193,-156.6244346,-18.61356017,180,-112.135699,31.39493435,180,113.0838004,-55.06373441,-163.0654452,-162.979092,-51.98180135,180,-93.62647756,-14.21409615,180
-0.148942565,-0.17495726,0.09136817,-2.016672863,14.75152653,11.19071981,-2.744448657,0.518050369,-13.32412352,-2.550222447,1.139898019,-13.33605225,-39.16304305,-7.033294356,-120.1377769,-170.9511993,8.964484923,164.0074297,-172.3408858,55.39029339,180,-20.99205491,-45.20381148,-26.76804276,24.60259746,7.292461391,-148.7951304,-159.5714981,60.27416126,180,28.04539458,-6.57867964,-174.478092,-161.7034062,-70.38255907,-69.50825426,-156.6652399,-18.63895641,180,-111.7973657,31.29311134,180,112.7201187,-54.61930736,-163.4569545,-163.0617469,-52.41247268,180,-93.47167341,-14.16586342,180
