frame,mw-decreasing_by_half_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-dempster_ignorevisibility_excludebase,mw-equal_lmw-balanced_ignorevisibility_excludebase,mw-equal_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-balanced_byvisibility_includebase,mw-decreasing_by_half_lmw-dempster_byvisibility_includebase,mw-decreasing_by_quarter_lmw-balanced_byvisibility_includebase,mw-decreasing_by_quarter_lmw-dempster_byvisibility_includebase,mw-equal_lmw-balanced_byvisibility_includebase,mw-equal_lmw-dempster_byvisibility_includebase
27,7.846993293569306,7.5100902591153025,7.615960496511718,7.28623451477214,7.203558530694261,6.898637610134951,0.3342725760922613,0.3343656770805457,0.3168251174878955,0.3157758958230396,0.2860756575728801,0.28432084114789313
28,7.962230241483098,7.615652479448343,7.721008962978921,7.38256687392252,7.295779587571315,6.983491663400025,0.3411001157053595,0.3409079871870282,0.3230472025364554,0.3217481110322162,0.2915126627241429,0.289564455201798
29,8.125127835431522,7.770298686232021,7.868951560848197,7.523818977279634,7.424596378127451,7.106176078308154,0.3516914179573811,0.3517310585922523,0.3325937145451981,0.3315775037814595,0.2997607816383542,0.2980221561630446
30,8.22331465768491,7.861115780821132,7.964372247653685,7.612254566237747,7.513660851474924,7.188687360116128,0.3581997072612874,0.3581551261628776,0.338858429736952,0.3377718142431859,0.3055576697435028,0.3037451485988594
31,8.323188860333355,7.9565296026565,8.056254560878033,7.700138331772159,7.59600242682406,7.267645524942476,0.3636625030952314,0.363714616733191,0.3439880415161667,0.3430105521318519,0.3103878817316927,0.30871497054513236
32,8.442682153758078,8.071128963963234,8.162379889174698,7.802279333310721,7.686722750984027,7.355204676209088,0.3707383327721764,0.370998060504347,0.3502218385031855,0.3494584201076853,0.3158060228687645,0.31434796329657827
33,8.543697057166307,8.162137193058888,8.255664108543249,7.8867900993242435,7.767414072889334,7.42863801512396,0.3777887340907703,0.377770420000561,0.3566255406516064,0.3556392763782953,0.321274821522691,0.3196485585480832
34,8.68743002963351,8.288692820253154,8.382373861016049,7.999245655815928,7.869945105151708,7.52070097593849,0.3875434431291701,0.3868318549719434,0.3651277350617811,0.3636042430732678,0.3280882806933526,0.326120699135684
35,8.795310581476262,8.386470418460743,8.487647194935118,8.093640024685595,7.964271922056907,7.604262371595787,0.393957036983331,0.3929018140429953,0.3716774610027137,0.3697507227786952,0.3342147543474891,0.3318150513226349
36,8.900188586723926,8.478945849956453,8.583842677133331,8.178592433944894,8.04827905182193,7.679650238227492,0.4009061517759919,0.3993417079443059,0.3781284546671754,0.3757542359655738,0.3399131893918473,0.3372407653639313
37,8.976043417268315,8.547636603182394,8.651927740009473,8.23989936668784,8.109452805744668,7.73436519983647,0.4059342316669915,0.4041698816369534,0.3826664907012967,0.3800826139585473,0.3440873052612846,0.3412009942407723
38,9.044414434306018,8.609954711131925,8.7123920869356,8.294711643997886,8.160071647409628,7.779204502889293,0.4103031315902564,0.4083806730207535,0.3865713040281787,0.3838234087137933,0.3474038393770034,0.3442863387755911
39,9.108174464502264,8.66891920019846,8.768536629131704,8.346888743606756,8.206856198371865,7.821894869021735,0.4144187165216896,0.4124322596282976,0.3901705676074287,0.3873880294589815,0.3504412005163561,0.3472242442345307
40,9.159201547814812,8.715814046279526,8.814106167564995,8.388951954120806,8.245102248533433,7.857524856551288,0.4178195528950631,0.4157639865833592,0.3931501012461916,0.3903177807503186,0.3528750440050051,0.34964085387790333
41,9.290096348933648,8.835827850664042,8.93595001088313,8.50100833626953,8.352614092272159,7.956870840192176,0.4254981371331981,0.4231394198681181,0.4002030682277258,0.3971119694447398,0.358985329361282,0.355556745278291
42,9.411542993891551,8.949170842790805,9.049418935485583,8.607794796888632,8.454824938724778,8.053975637583555,0.4333028988158384,0.4309156643828722,0.4073051624420966,0.4042541859822844,0.3650743023615669,0.36173968902607556
43,9.496910339250688,9.029862507583848,9.133254695043762,8.688129714325582,8.538620244869879,8.135713198985071,0.438684164157945,0.436364609943118,0.4124800350373197,0.4095896376064299,0.370003245162694,0.36694410372962694
44,9.644249477838937,9.151978102936456,9.26987893570928,8.801592763206012,8.662469828321367,8.241907589280984,0.4493929565833228,0.445679944714783,0.4224180063150301,0.418258166233555,0.3787869468000563,0.37487624564426025
45,9.734020250700697,9.22786090824504,9.353372626698013,8.871857190552538,8.739976993870219,8.306408960149007,0.4559374910760828,0.4515170820359986,0.428521252343282,0.4236749916634463,0.3844984959034197,0.37988519938269794
46,9.822791173549543,9.306708480245662,9.436737021776532,8.945386876230744,8.81762543520031,8.37332209877085,0.4616903777932569,0.4568678792198802,0.4339622474751746,0.4286924172049733,0.3897189551429312,0.38457409571538576
47,9.900903215335802,9.3748061054437,9.506174330313694,9.006159092720397,8.879766228089297,8.426762663536433,0.4672570546023789,0.4620048718052518,0.4388544207007947,0.4332201258923278,0.3940826163348743,0.3885188461964893
48,9.958416328056297,9.43023386814629,9.558023022165598,9.056657987693992,8.923224927399428,8.469297719334712,0.4714360032329491,0.4663863486733143,0.4425359320936217,0.4371270835391124,0.3970814485858026,0.39171826049359326
49,10.012101858142763,9.47986669940873,9.60889935865126,9.10270435862289,8.968458339234559,8.509156262574264,0.4749146373249147,0.4698097105578608,0.4458369947518353,0.4402805536093188,0.3999973645537863,0.3943966307891029
50,10.045867643106073,9.510247242105295,9.641522251389528,9.13213192618785,8.99915466345361,8.53633700311633,0.4769919940284279,0.4717604471333083,0.4478601447620757,0.4421902437703628,0.4019103859935035,0.3961545110074327
51,10.086453006537576,9.546467416319778,9.677806464081236,9.165136203209066,9.030284483625284,8.565029580818651,0.4798980837919922,0.4745252517959082,0.4504447046984062,0.4447075152786296,0.4041242781511569,0.3983468632969336
52,10.111436134964489,9.568915896025926,9.70166000609208,9.186566319132352,9.051978712625866,8.58516465248235,0.4816117976688517,0.4761593542815393,0.4520860745481216,0.4462730450216631,0.4055785568375972,0.39979100415382907
53,10.12956403073945,9.585921299035896,9.719507023078044,9.203053593220336,9.069768206880422,8.601545081689805,0.4826632771670798,0.4772039399523742,0.4531703114150975,0.4473305511091108,0.4066982217288644,0.40088259253051867
54,10.145054856895214,9.60068813733712,9.734500082129472,9.217233031442357,9.084616830981036,8.615321811730535,0.4835266404647875,0.4780809032609591,0.4540022806886832,0.4481643710099764,0.4075501684405491,0.4017132603031618
55,10.184148774668497,9.63754590185343,9.771343257833571,9.252006903484176,9.11832807012989,8.64732090619749,0.4865287168177789,0.481157307268916,0.4568302999733969,0.4510659906290079,0.4101255420856167,0.4043722979368218
56,10.254226831046282,9.69688866044295,9.833087412243245,9.304037810483482,9.169135693055832,8.689745521956167,0.4917566749416108,0.4858544679507904,0.4614037690732472,0.4551440677393397,0.4138493852685708,0.4076470340031618
57,10.293726487289009,9.73194414604364,9.872344751188294,9.338770180090746,9.204556966567038,8.721180077338387,0.4945904193452034,0.4885334737225745,0.4642792858901338,0.4578611260307555,0.4164759052926398,0.4101429237247843
58,10.3364217444365,9.767848953716072,9.913715530822742,9.37364928927048,9.245534452979928,8.755751621509258,0.4973245174999623,0.4908779190769115,0.4670074698476933,0.4602278325229045,0.4193192646716063,0.4126441522026904
59,10.37085908740446,9.800643355834524,9.94563066335389,9.404251711690208,9.277592552825976,8.785751454844364,0.4994072942391249,0.4930029742597421,0.4689300168686332,0.4622089366793254,0.4213819671750536,0.41470747026093846
60,10.490932907319165,9.906890957525334,10.05908687709869,9.50461303793246,9.381357174915042,8.877623045036083,0.508668631872008,0.5018289742042193,0.4777251354270321,0.4705939781890184,0.4295098219686857,0.4224762036771005
61,10.562748812820494,9.969795129407798,10.126883689532235,9.564282706042318,9.443905775296969,8.933090942764364,0.5139436535920912,0.5067582319817581,0.4827348318651022,0.4753072541963019,0.434194580755699,0.4269331035400863
62,10.721676236659633,10.10957034804568,10.272268880752488,9.692819809249354,9.56919797153498,9.045444545712131,0.5258897145666207,0.5180200797615028,0.4937046423947838,0.4857190219918066,0.4437184859373501,0.436133055185436
63,10.837512558117814,10.21293657460438,10.37658537953443,9.786114187344124,9.656438168146344,9.123640587355323,0.5340854963879775,0.5258094725438759,0.5011143281647789,0.492785264317526,0.4499238207156787,0.4420685106449553
64,10.925379654644903,10.29382973979955,10.45679060993848,9.86001375579206,9.726892782922077,9.18867193110421,0.5399112089289854,0.5315263593916911,0.5065492775466026,0.4981377402318165,0.4548073158599043,0.44690094786798396
65,11.029886016432332,10.389109569987127,10.552140420710572,9.94721754063492,9.80988046495438,9.264436543816457,0.5473179596778318,0.5387602048016548,0.5131996153728198,0.5046459766688831,0.4604934784454256,0.45244110538327464
66,11.138188484295686,10.48459448061111,10.645990458277405,10.030475743291104,9.887105615160166,9.33401880558418,0.5551943666798234,0.5461666941066832,0.5199533543789737,0.5110347085548428,0.466000497992478,0.45774503848962717
67,11.265715041022036,10.603697171858071,10.765449989724369,10.141184275245338,9.994909330755425,9.433140739094906,0.5636559874500313,0.5546318162108185,0.5279065469363704,0.5189116225346575,0.473196506556972,0.46479904578353354
68,11.349566116609363,10.683453462473931,10.84637599225257,10.218018745675815,10.069091013453727,9.503310301052956,0.5689985271691971,0.5600933811373241,0.5331120453484506,0.5242233813517991,0.4780597732706116,0.46974345227450637
69,11.407047897417588,10.73994347392278,10.902030027428689,10.27225378085196,10.126716997875334,9.558322634322003,0.5724595520187278,0.5637902677067069,0.5365063859025256,0.5278064237920027,0.481728416869151,0.4735128908473381
70,11.538514787788058,10.852581122830433,11.024382776173994,10.37600469849458,10.23575248228921,9.649167930401743,0.5826409862555721,0.5731443781171461,0.5460301131306586,0.536461657038821,0.4902445663964533,0.48110348849180956
71,11.716901888757423,11.019467891165691,11.1837567913964,10.524621131374202,10.369391568274375,9.773027686435343,0.5956215940705613,0.5862666362813918,0.5576085597292595,0.5481185884863518,0.4999130934986128,0.49076125651093183
72,11.924977178549074,11.219830913441914,11.373089959285172,10.706441025895073,10.534531604063003,9.92961641297557,0.6118415308606078,0.6033020167901738,0.572382761471917,0.5635886792822261,0.5128241090635708,0.504090017957362
73,12.208584858451452,11.499314284075636,11.62459154359288,10.956046205480824,10.743866057981382,10.13988497651264,0.6294755629656259,0.6222266799688693,0.5876564447891046,0.5801404486770689,0.5250578510510169,0.5175819762837235
74,12.385882762016696,11.67297947066848,11.805018465137712,11.13408856984992,10.917661832098233,10.312723953009476,0.6414036320032254,0.634943276051497,0.599713363580934,0.5931167705983855,0.5365217338972819,0.5300446090998836
75,12.827686696596892,12.088990806961128,12.219924574995312,11.524061747050023,11.290466236274083,10.661362783276704,0.6693711187161123,0.6631151781551082,0.6260813942282764,0.6196196590321102,0.5605453104796415,0.5540547673363154
76,13.119733705547164,12.365416510805812,12.487369287191273,11.777411081833288,11.53380894821905,10.891563307513744,0.6874665289447965,0.6814397609953596,0.6425801676912473,0.6363411050081604,0.5753147651259327,0.5689749989904154
77,13.390635874350174,12.630480478465016,12.733242968988726,12.018874705158384,11.737244194720551,11.094944931478638,0.7063963668219142,0.7015729466230104,0.659137299979734,0.6540148468555687,0.5885099160063596,0.5833783521273265
78,13.604370834711938,12.829228327033228,12.932868977463134,12.206069292209294,11.90631336369758,11.256390776445372,0.7205521943777526,0.7156523624211544,0.6721816611127247,0.6671154668802911,0.5991595040188562,0.5943059264162054
79,13.795406832799568,13.011481123693082,13.113067475403032,12.37681455896738,12.073880220609924,11.414141105361349,0.7334305444885654,0.7289045533421573,0.6843993116036974,0.6795854365053131,0.6104780966469084,0.6057615669477365
80,13.91546116181554,13.12590447851733,13.237601098155483,12.494733100238989,12.192943974563752,11.524463294209026,0.7411384183040136,0.73680014083452,0.6925345825221361,0.6878580762019124,0.6184268452003056,0.6136385480983115
81,14.019731439211746,13.228012665200184,13.340759796555636,12.595642486808847,12.292865158996124,11.620971417465952,0.7474687980463075,0.7435062499174506,0.6988880420203709,0.6945814858178907,0.6248033754764425,0.6202821939291284
82,14.093987159972372,13.299651447077084,13.41461047084753,12.667390130720744,12.372436319625002,11.69933808457073,0.7523662468649991,0.748609214026558,0.7036744600377951,0.6996097238737788,0.6299774662002439,0.6258140204921977
83,14.192429231276806,13.397233884516655,13.505710851030525,12.757650288530831,12.452585113037596,11.778694093035464,0.7594478254449862,0.7562523650165578,0.7101135047350831,0.7065540916088902,0.6354112068046252,0.6316666249281281
84,14.262971488698842,13.467754938079151,13.571225395701148,12.822804767741331,12.512011117683269,11.837672429798047,0.7640334938716916,0.7612507800197739,0.714363478045403,0.7111558035933682,0.6391906157757794,0.6357472926932168
85,14.369219720545445,13.566783610851587,13.671191373674658,12.915656481140411,12.604843783140732,11.92383620619118,0.7702377384509406,0.7673627776902061,0.7202383179789447,0.7169179890974364,0.6447364803326292,0.6411910799583938
86,14.470808708168162,13.66254895087211,13.765303609262318,13.004569307028046,12.690955564095956,12.005680397638162,0.7766529386620373,0.7738323193701739,0.7261943287732054,0.7229434914809261,0.6502712847965719,0.6468422491671999
87,14.607733207818685,13.789362200758754,13.887741978744678,13.118118046743843,12.795242558897767,12.102518628803116,0.786583153061471,0.7837458347829066,0.7349401074706664,0.7316759895158318,0.6575487879920308,0.654103934575758
88,14.726855081738972,13.902495877771749,13.994446741362914,13.218881140379173,12.885473155465206,12.187358025480124,0.7947591899668762,0.7921247146197353,0.7421993070620077,0.73905733862527,0.6635841309156796,0.6601989886544752
89,14.832445875959886,14.006094487253725,14.090447317658644,13.312479414723956,12.967822493848974,12.26738132963283,0.8010849296887844,0.7988549916034804,0.7479131611191039,0.7450803249636258,0.668490193986151,0.6653458964107991
90,14.96154522532914,14.123292610551152,14.20242035943375,13.41334754375358,13.05774408347352,12.348288221525111,0.8096974283662717,0.807158391179834,0.7553152793394089,0.752134436157451,0.6743785104103881,0.6709403856415673
91,15.06751721883422,14.224692375462444,14.298379611258554,13.505744444740031,13.140031165926942,12.428150216434148,0.816673398629875,0.8143615302648312,0.7616242834236442,0.7587030060886365,0.6798454475061827,0.6766947759799262
92,15.209741830142748,14.353195907512443,14.42454238949466,13.620207042204637,13.243317487095965,12.522846279699936,0.8258167127838401,0.8230701688824752,0.7698343793461819,0.766581706173683,0.68672811668261,0.6834153085074134
93,15.401923119869366,14.537713688276083,14.602987095591278,13.790982066458538,13.394358384251603,12.66661798665726,0.839688440016324,0.8375328736882282,0.7827383525321415,0.7799839453699506,0.6977022092588232,0.694742072772648
94,15.5198269004572,14.651153786954048,14.715796318199198,13.89878067494844,13.499918736654138,12.7662901334321,0.848069627000072,0.8462880847879692,0.7907619312021441,0.7882951824350872,0.7051594570249887,0.7023491063432543
95,15.610343767380526,14.740115878406192,14.802564006215984,13.98353885589154,13.58285203461183,12.845712632039724,0.8545998720791939,0.8532939163435254,0.7968839278201724,0.7948102730287605,0.7107639150818824,0.7081536735791333
96,15.670223784802776,14.799002894230457,14.8607152393126,14.04067985585509,13.635556862661094,12.897598913972402,0.858680054472506,0.8576696080164128,0.8008238759172306,0.7990306556945432,0.7143223745092692,0.7119744023372074
97,15.781359078619394,14.909543485396547,14.962781113014085,14.142132880586908,13.72472135164112,12.986034760550067,0.8666189841131514,0.8663142454840127,0.8081136526054938,0.8069620163813883,0.7205970159360399,0.7187819551833078
98,15.856343115802076,14.983035136030471,15.03253305136623,14.210479034975524,13.784974288345914,13.045011142294104,0.8717306605000559,0.871774403486064,0.8128466158434873,0.8120153323803373,0.7246884770707476,0.7231444421339922
99,15.966414973177764,15.09186527917999,15.1303856704425,14.307088023211984,13.866496726458433,13.12530099959814,0.8782821744956733,0.8788372372215741,0.8185651042615552,0.8181647383342441,0.7293299977353666,0.7281142350244159
100,16.049590674727224,15.173519061150795,15.206945866339286,14.382623728480146,13.931486381839669,13.189661359780416,0.8835853587557749,0.8845043682601926,0.8234543132900285,0.8234259319114505,0.733473839344425,0.73259635860013
101,16.114054856287954,15.236579342019713,15.268351765662016,14.442924373547523,13.987163523375774,13.244512424471711,0.8875951818323031,0.8887657311195514,0.8273605522584515,0.8276025225925144,0.7370612049289017,0.736450227638591
102,16.15295162932443,15.274060445943777,15.310734317331534,14.48371821191489,14.032399724995056,13.288101865260169,0.8899505830432661,0.8912119554950028,0.8299158978018196,0.8302512914494068,0.7397694852879908,0.7392610920591052
103,16.210197167066983,15.330105529658828,15.364509856498332,14.53650155988502,14.082419982935122,13.337689137407368,0.8938741692616736,0.8953990090789993,0.8335619067885653,0.8341540714492784,0.7431312620245131,0.7429062609673068
104,16.25351983965393,15.373284287402688,15.40382867886776,14.575347413767227,14.118848332577029,13.373427984994922,0.897038358214703,0.8988561582710372,0.8363872370600894,0.8372075777190067,0.7456564248873799,0.7456094929404785
105,16.360839540421416,15.480386365876493,15.5019339618303,14.67308185451239,14.20364607324479,13.45780675088504,0.9038003664772888,0.9062543727906336,0.8424727044253448,0.843848581727402,0.7507786227856288,0.7511889002499306
106,16.63709292789521,15.732570625797552,15.757739945642689,14.904909611047977,14.431081060707196,13.661574845874206,0.9242551787171852,0.9263574956818056,0.861355184121854,0.8622352497777943,0.7675090510466972,0.767244443034669
107,16.80256325277952,15.8834344164472,15.916335338314555,15.049723045776704,14.576840882393652,13.794886029789268,0.9367139107704904,0.9386073382157062,0.8732152673662281,0.8739084061174491,0.778381572494634,0.7779636534893226
108,16.91396708941803,15.987327196432346,16.031288495958762,15.157180417943731,14.69423645085754,13.904386444329845,0.9439611437491284,0.9458289210788964,0.8809593921991259,0.8816766770607232,0.7865493826371561,0.7861579662029906
109,17.226942878056516,16.29326913540992,16.324930454299626,15.444587650700264,14.94933120460863,14.154988466089677,0.9613418678984718,0.964214856312359,0.8972415738782388,0.8989349830569581,0.8004573168049062,0.8009806146316243
110,17.529487056186866,16.56452612154257,16.60030227215864,15.690594293733662,15.187318028556357,14.366946392212691,0.9819275169664188,0.983761739886648,0.915800159178896,0.9164445956879754,0.8162714499475897,0.8158032162970882
111,17.842332881830284,16.86526733186811,16.878748378017956,15.954744966235776,15.411691085486416,14.5760790060667,1.003892120619463,1.006682326346464,0.9353623426911224,0.9365174319891864,0.8319768120926121,0.8315536954061856
112,18.1274726920684,17.13817840231487,17.145307867483332,16.207428319665652,15.649885060722175,14.79764814182512,1.022838735083165,1.0262812954562446,0.9534378281022962,0.955000709371681,0.8485499523261589,0.8481218558299864
113,18.32314182084808,17.328108677779372,17.338034733289508,16.393958444505728,15.840867059955436,14.979349396109813,1.0358490907798776,1.0399967851365115,0.9662556394964668,0.9684605792206676,0.8614417336316071,0.8613638284309398
114,18.47215774762422,17.472622536328117,17.47964886258853,16.531849888590024,15.976021795308048,15.111422091751557,1.0461923629971337,1.0509044694889047,0.97592572504924,0.9787053441663972,0.8705736757478674,0.8710803531705466
115,18.66756204224713,17.643007302251295,17.663646046704024,16.691858277013857,16.14817031177965,15.261095561878223,1.061298591177979,1.0650579627941354,0.9899861027421816,0.991811536225648,0.8834499299050715,0.8830341102462324
116,18.962360386645106,17.91908048526415,17.929411109177135,16.941495314024536,16.372363880163704,15.472445094661486,1.0836209178116003,1.0877247113379365,1.010054630127357,1.0122573695252168,0.9003385951256362,0.9003100606330674
117,19.159663382518023,18.10150372245208,18.11045005887117,17.10925936599122,16.53304197863047,15.61999702490841,1.0985874330713727,1.1026995541324345,1.0236714114993892,1.025906883938469,0.9123866192629332,0.9122549056442105
118,19.349085530791807,18.28190284174256,18.28729599095299,17.277630345108697,16.69672227622185,15.775429243237149,1.1126500498108858,1.1172454751938203,1.0367638252023077,1.0394421245437662,0.9244761274945276,0.9247128037667007
119,19.51190408933062,18.43848898974442,18.44282463454197,17.42719337952888,16.84128434532304,15.91403096126698,1.1242184355382774,1.1293283109891887,1.0479959391475775,1.0511819866079593,0.9350561869545124,0.9357382401866934
120,19.63788468638806,18.56064663691999,18.56369552910996,17.544384400192477,16.956907431293295,16.025791456561237,1.1324591765055336,1.1379959054364386,1.0559393143842088,1.0595373143943407,0.942794730374648,0.9438512951094179
121,19.769726938621105,18.68024448980853,18.68124028008521,17.650862099915084,17.064560719737372,16.124353457218547,1.1405461379127535,1.1456810462944664,1.0632728994819096,1.0665100576342637,0.9498440360665588,0.950703228452366
122,19.867796321965628,18.771741627784216,18.76902064534873,17.732271660879167,17.13769380609821,16.192243011311596,1.146671570998329,1.151763340086986,1.0686782070154623,1.0718221495742677,0.9542755791803204,0.9550563785117794
123,19.949085711652906,18.851003281134744,18.842479620708964,17.8036420493778,17.201234833577896,16.253680208084585,1.1511497006196945,1.1564775968849803,1.0727574058025795,1.0760931746379463,0.9577943923630742,0.9587115533487576
